,iid,id,wave,partner,pid,match,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,age,imprelig,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr_important,sinc_important,intel_important,fun_important,amb_important,shar_important,attr_fellow_want,sinc_fellow_want,intel_fellow_want,fun_fellow_want,amb_fellow_want,shar_fellow_want,attr_o_want,sinc_o_want,intel_o_want,fun_o_want,amb_o_want,shar_o_want,attr_self,sinc_self,fun_self,intel_self,amb_self,attr_perceived,sinc_perceived,intel_perceived,fun_perceived,amb_perceived,dec,attr,sinc,intel,fun,amb,shar,like,prob,age_diff
3356,231,18.0,9,9,202.0,0,0.24,22.0,15.38,19.23,19.23,19.23,15.38,11.54,0,6.0,8.0,8.0,9.0,8.0,6.0,7.0,3.0,30.0,1.0,1.0,6,3.0,5.0,2.0,7.0,9.0,9.0,6.0,8.0,1.0,9.0,9.0,1.0,8.0,9.0,9.0,10.0,1.0,7.0,5.0,,4,3,2,1,6,5,2,6,5,1,3,4,3,6,5,2,1,4,8.0,8.0,8.0,9.0,3.0,4,1,5,3,2,0,6.0,6.0,7.0,4.0,6.0,4.0,5.0,6.0,5-9
3357,231,18.0,9,10,203.0,0,0.07,22.0,16.0,20.0,18.0,20.0,18.0,8.0,0,5.0,5.0,8.0,6.0,9.0,4.0,4.0,8.0,30.0,1.0,1.0,6,3.0,5.0,2.0,7.0,9.0,9.0,6.0,8.0,1.0,9.0,9.0,1.0,8.0,9.0,9.0,10.0,1.0,7.0,5.0,,4,3,1,2,6,5,1,6,5,2,3,4,2,6,5,3,1,4,8.0,8.0,8.0,9.0,3.0,2,4,3,5,1,1,8.0,8.0,8.0,5.0,5.0,6.0,7.0,4.0,5-9
3358,231,18.0,9,11,204.0,0,0.24,26.0,19.61,15.69,17.65,15.69,17.65,13.73,0,7.0,7.0,9.0,8.0,7.0,8.0,8.0,8.0,30.0,1.0,1.0,6,3.0,5.0,2.0,7.0,9.0,9.0,6.0,8.0,1.0,9.0,9.0,1.0,8.0,9.0,9.0,10.0,1.0,7.0,5.0,,4,3,1,2,6,5,1,6,5,2,3,4,3,6,5,2,1,4,8.0,8.0,8.0,9.0,3.0,5,1,4,2,3,0,6.0,3.0,6.0,7.0,10.0,6.0,5.0,7.0,0-4
3359,231,18.0,9,12,205.0,0,0.71,23.0,15.38,17.31,19.23,19.23,11.54,17.31,0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,30.0,1.0,1.0,6,3.0,5.0,2.0,7.0,9.0,9.0,6.0,8.0,1.0,9.0,9.0,1.0,8.0,9.0,9.0,10.0,1.0,7.0,5.0,,4,3,2,1,6,5,2,6,5,1,3,4,2,6,5,3,1,4,8.0,8.0,8.0,9.0,3.0,2,3,5,1,4,1,7.0,6.0,8.0,6.0,6.0,4.0,6.0,6.0,5-9
3360,231,18.0,9,13,206.0,0,0.71,31.0,14.58,16.67,20.83,18.75,16.67,12.5,1,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,30.0,1.0,1.0,6,3.0,5.0,2.0,7.0,9.0,9.0,6.0,8.0,1.0,9.0,9.0,1.0,8.0,9.0,9.0,10.0,1.0,7.0,5.0,,4,3,2,1,6,5,1,6,5,2,4,3,3,6,4,2,1,5,8.0,8.0,8.0,9.0,3.0,1,5,4,3,2,0,5.0,9.0,9.0,8.0,7.0,8.0,7.0,8.0,0-4
3361,231,18.0,9,14,207.0,0,-0.31,23.0,17.31,13.46,17.31,19.23,19.23,13.46,0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,9.0,30.0,1.0,1.0,6,3.0,5.0,2.0,7.0,9.0,9.0,6.0,8.0,1.0,9.0,9.0,1.0,8.0,9.0,9.0,10.0,1.0,7.0,5.0,,4,3,1,2,6,5,1,6,5,2,4,3,2,6,4,3,1,5,8.0,8.0,8.0,9.0,3.0,4,5,2,1,3,0,7.0,4.0,5.0,7.0,8.0,4.0,5.0,5.0,5-9
3362,231,18.0,9,15,208.0,1,0.62,25.0,11.54,13.46,19.23,19.23,19.23,17.31,1,5.0,9.0,9.0,7.0,8.0,7.0,6.0,5.0,30.0,1.0,1.0,6,3.0,5.0,2.0,7.0,9.0,9.0,6.0,8.0,1.0,9.0,9.0,1.0,8.0,9.0,9.0,10.0,1.0,7.0,5.0,,4,3,2,1,6,5,1,6,5,2,3,4,2,6,4,3,1,5,8.0,8.0,8.0,9.0,3.0,3,4,2,1,5,1,8.0,8.0,7.0,9.0,6.0,7.0,8.0,8.0,5-9
3363,231,18.0,9,16,209.0,0,0.45,28.0,13.04,21.74,17.39,17.39,15.22,15.22,0,8.0,8.0,8.0,,,,,,30.0,1.0,1.0,6,3.0,5.0,2.0,7.0,9.0,9.0,6.0,8.0,1.0,9.0,9.0,1.0,8.0,9.0,9.0,10.0,1.0,7.0,5.0,,4,3,1,2,6,5,1,6,5,2,3,4,2,6,4,3,1,5,8.0,8.0,8.0,9.0,3.0,1,3,5,2,4,0,6.0,6.0,6.0,5.0,6.0,7.0,5.0,5.0,0-4
3364,231,18.0,9,17,210.0,0,0.54,29.0,20.0,15.56,20.0,15.56,11.11,17.78,0,5.0,2.0,3.0,1.0,,1.0,2.0,5.0,30.0,1.0,1.0,6,3.0,5.0,2.0,7.0,9.0,9.0,6.0,8.0,1.0,9.0,9.0,1.0,8.0,9.0,9.0,10.0,1.0,7.0,5.0,,4,3,2,1,6,5,2,6,5,1,4,3,2,6,5,3,1,4,8.0,8.0,8.0,9.0,3.0,3,4,5,2,1,0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,6.0,0-4
3365,231,18.0,9,18,211.0,0,-0.2,28.0,16.36,16.36,18.18,18.18,16.36,14.55,0,7.0,8.0,9.0,7.0,10.0,8.0,7.0,7.0,30.0,1.0,1.0,6,3.0,5.0,2.0,7.0,9.0,9.0,6.0,8.0,1.0,9.0,9.0,1.0,8.0,9.0,9.0,10.0,1.0,7.0,5.0,,4,3,2,1,6,5,1,6,5,2,4,3,2,6,4,3,1,5,8.0,8.0,8.0,9.0,3.0,1,4,5,2,3,0,7.0,5.0,6.0,5.0,7.0,7.0,6.0,5.0,0-4
3366,231,18.0,9,19,212.0,1,0.35,27.0,14.29,18.37,18.37,16.33,18.37,14.29,1,7.0,7.0,7.0,8.0,7.0,7.0,8.0,10.0,30.0,1.0,1.0,6,3.0,5.0,2.0,7.0,9.0,9.0,6.0,8.0,1.0,9.0,9.0,1.0,8.0,9.0,9.0,10.0,1.0,7.0,5.0,,4,3,2,1,6,5,1,6,5,2,3,4,3,6,5,2,1,4,8.0,8.0,8.0,9.0,3.0,4,2,1,3,5,1,6.0,8.0,7.0,6.0,7.0,10.0,5.0,10.0,0-4
3367,231,18.0,9,20,213.0,0,0.4,25.0,15.52,17.24,17.24,17.24,17.24,15.52,0,6.0,10.0,10.0,10.0,8.0,7.0,7.0,6.0,30.0,1.0,1.0,6,3.0,5.0,2.0,7.0,9.0,9.0,6.0,8.0,1.0,9.0,9.0,1.0,8.0,9.0,9.0,10.0,1.0,7.0,5.0,,4,3,1,2,6,5,2,6,5,1,3,4,2,6,4,3,1,5,8.0,8.0,8.0,9.0,3.0,3,2,5,1,4,0,7.0,7.0,7.0,6.0,7.0,5.0,6.0,6.0,5-9
3368,232,19.0,9,1,194.0,0,-0.44,24.0,16.0,16.0,20.0,16.0,18.0,14.0,0,5.0,10.0,9.0,6.0,7.0,6.0,5.0,7.0,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,3,2,4,1,6,5,1,3,2,6,5,4,1,3,4,2,5,6,8.0,8.0,8.0,8.0,6.0,3,1,5,4,2,0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,2.0,5-9
3369,232,19.0,9,2,195.0,0,0.29,27.0,15.38,19.23,19.23,19.23,13.46,13.46,0,5.0,6.0,7.0,4.0,6.0,4.0,5.0,7.0,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,4,1,3,2,6,5,1,6,2,3,5,4,1,3,4,2,6,5,8.0,8.0,8.0,8.0,6.0,2,5,4,3,1,1,7.0,8.0,8.0,8.0,6.0,7.0,7.0,6.0,0-4
3370,232,19.0,9,3,196.0,0,0.32,25.0,17.65,17.65,17.65,15.69,15.69,15.69,0,3.0,5.0,4.0,3.0,3.0,,3.0,2.0,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,3,4,1,2,6,5,1,5,2,3,4,6,1,3,2,4,5,6,8.0,8.0,8.0,8.0,6.0,4,2,1,5,3,0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,3.0,5-9
3371,232,19.0,9,4,197.0,1,0.13,24.0,14.0,18.0,20.0,18.0,16.0,14.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,1,3,2,4,6,5,1,4,2,3,6,5,1,4,2,3,5,6,8.0,8.0,8.0,8.0,6.0,3,2,1,4,5,1,10.0,10.0,9.0,10.0,8.0,8.0,9.0,7.0,5-9
3372,232,19.0,9,5,198.0,0,0.03,23.0,15.38,19.23,17.31,19.23,9.62,19.23,0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,3,2,1,4,6,5,1,3,2,4,5,6,1,3,4,2,6,5,8.0,8.0,8.0,8.0,6.0,5,1,4,3,2,0,3.0,6.0,5.0,4.0,4.0,2.0,3.0,1.0,5-9
3373,232,19.0,9,6,199.0,0,0.37,30.0,17.5,17.5,20.0,12.5,20.0,12.5,0,2.0,9.0,7.0,2.0,7.0,2.0,2.0,3.0,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,1,4,2,3,6,5,1,3,2,6,5,4,1,3,2,4,5,6,8.0,8.0,8.0,8.0,6.0,1,2,5,4,3,1,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,0-4
3374,232,19.0,9,7,200.0,0,0.72,25.0,13.21,18.87,18.87,16.98,16.98,15.09,0,5.0,9.0,7.0,5.0,8.0,,7.0,6.0,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,1,3,2,4,6,5,1,5,2,6,4,3,1,3,2,4,6,5,8.0,8.0,8.0,8.0,6.0,3,5,2,4,1,1,8.0,8.0,9.0,10.0,9.0,9.0,9.0,7.0,5-9
3375,232,19.0,9,8,201.0,0,-0.18,25.0,15.38,17.31,17.31,17.31,17.31,15.38,0,4.0,8.0,8.0,4.0,,,5.0,6.0,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,4,2,3,1,6,5,1,4,2,3,5,6,1,4,3,2,6,5,8.0,8.0,8.0,8.0,6.0,2,4,5,1,3,0,6.0,6.0,7.0,6.0,6.0,4.0,6.0,3.0,5-9
3376,232,19.0,9,9,202.0,0,0.2,22.0,15.38,19.23,19.23,19.23,15.38,11.54,0,7.0,9.0,9.0,7.0,9.0,6.0,7.0,6.0,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,2,4,3,1,6,5,1,4,2,6,3,5,1,3,2,4,6,5,8.0,8.0,8.0,8.0,6.0,2,1,5,3,4,1,6.0,7.0,7.0,7.0,7.0,6.0,5.0,4.0,5-9
3377,232,19.0,9,10,203.0,0,-0.01,22.0,16.0,20.0,18.0,20.0,18.0,8.0,0,5.0,6.0,8.0,6.0,8.0,,4.0,7.0,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,2,3,4,1,6,5,1,4,2,5,6,3,1,3,2,4,6,5,8.0,8.0,8.0,8.0,6.0,1,2,4,3,5,1,7.0,8.0,8.0,8.0,7.0,5.0,6.0,5.0,5-9
3378,232,19.0,9,11,204.0,0,0.23,26.0,19.61,15.69,17.65,15.69,17.65,13.73,0,6.0,8.0,8.0,5.0,6.0,6.0,6.0,9.0,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,1,3,2,4,6,5,1,4,2,5,3,6,1,2,3,4,5,6,8.0,8.0,8.0,8.0,6.0,5,4,3,1,2,1,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,5-9
3379,232,19.0,9,12,205.0,0,0.68,23.0,15.38,17.31,19.23,19.23,11.54,17.31,0,6.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,2,4,1,3,6,5,1,5,2,3,6,4,1,4,2,3,5,6,8.0,8.0,8.0,8.0,6.0,4,1,3,2,5,1,8.0,9.0,8.0,8.0,8.0,7.0,8.0,6.0,5-9
3380,232,19.0,9,13,206.0,0,0.46,31.0,14.58,16.67,20.83,18.75,16.67,12.5,1,4.0,9.0,7.0,7.0,,7.0,6.0,7.0,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,1,2,3,4,6,5,1,4,2,6,5,3,1,4,3,2,6,5,8.0,8.0,8.0,8.0,6.0,1,5,3,4,2,0,6.0,7.0,6.0,5.0,6.0,5.0,6.0,3.0,0-4
3381,232,19.0,9,14,207.0,0,-0.33,23.0,17.31,13.46,17.31,19.23,19.23,13.46,0,4.0,6.0,6.0,4.0,4.0,4.0,3.0,8.0,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,1,3,4,2,6,5,1,4,2,5,6,3,1,4,3,2,6,5,8.0,8.0,8.0,8.0,6.0,1,5,4,3,2,1,8.0,7.0,7.0,8.0,8.0,7.0,7.0,5.0,5-9
3382,232,19.0,9,15,208.0,0,0.53,25.0,11.54,13.46,19.23,19.23,19.23,17.31,0,5.0,9.0,9.0,7.0,8.0,7.0,6.0,5.0,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,2,1,3,4,6,5,1,6,2,3,5,4,1,3,4,2,5,6,8.0,8.0,8.0,8.0,6.0,3,4,5,1,2,1,7.0,7.0,8.0,8.0,8.0,6.0,6.0,4.0,5-9
3383,232,19.0,9,16,209.0,0,0.32,28.0,13.04,21.74,17.39,17.39,15.22,15.22,0,5.0,,,,7.0,,,,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,1,2,3,4,6,5,1,5,2,4,3,6,1,2,3,4,5,6,8.0,8.0,8.0,8.0,6.0,2,4,5,3,1,0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,4.0,0-4
3384,232,19.0,9,17,210.0,0,0.57,29.0,20.0,15.56,20.0,15.56,11.11,17.78,0,3.0,9.0,9.0,1.0,,5.0,4.0,,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,1,3,2,4,6,5,1,4,2,6,5,3,1,3,2,4,5,6,8.0,8.0,8.0,8.0,6.0,4,5,1,2,3,1,6.0,7.0,7.0,7.0,6.0,7.0,6.0,5.0,0-4
3385,232,19.0,9,18,211.0,0,-0.28,28.0,16.36,16.36,18.18,18.18,16.36,14.55,0,5.0,10.0,10.0,10.0,9.0,9.0,7.0,7.0,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,4,1,2,3,6,5,1,3,2,5,6,4,1,4,3,2,6,5,8.0,8.0,8.0,8.0,6.0,4,2,5,1,3,1,9.0,8.0,8.0,7.0,8.0,7.0,6.0,3.0,0-4
3386,232,19.0,9,19,212.0,0,0.38,27.0,14.29,18.37,18.37,16.33,18.37,14.29,0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,2,1,4,3,6,5,1,4,2,6,5,3,1,4,3,2,5,6,8.0,8.0,8.0,8.0,6.0,5,3,4,1,2,1,10.0,9.0,9.0,10.0,8.0,7.0,8.0,5.0,0-4
3387,232,19.0,9,20,213.0,0,0.14,25.0,15.52,17.24,17.24,17.24,17.24,15.52,0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,31.0,7.0,2.0,5,4.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,4.0,,1,3,2,4,6,5,1,5,2,6,4,3,1,3,4,2,5,6,8.0,8.0,8.0,8.0,6.0,3,2,4,5,1,1,8.0,9.0,9.0,9.0,8.0,8.0,8.0,6.0,5-9
3388,233,20.0,9,1,194.0,0,0.17,24.0,16.0,16.0,20.0,16.0,18.0,14.0,0,6.0,7.0,9.0,7.0,8.0,6.0,7.0,5.0,29.0,1.0,1.0,3,2.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,,5,1,3,4,6,2,5,1,4,2,6,3,6,1,5,3,4,2,7.0,8.0,8.0,7.0,8.0,5,4,3,2,1,1,6.0,7.0,8.0,7.0,8.0,,6.0,4.0,5-9
3389,233,20.0,9,2,195.0,1,-0.5,27.0,15.38,19.23,19.23,19.23,13.46,13.46,1,6.0,9.0,10.0,9.0,8.0,7.0,7.0,7.0,29.0,1.0,1.0,3,2.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,,6,1,2,4,5,3,6,3,4,1,5,2,6,1,5,3,4,2,7.0,8.0,8.0,7.0,8.0,3,5,4,1,2,1,6.0,7.0,7.0,7.0,7.0,,6.0,5.0,0-4
3390,233,20.0,9,3,196.0,0,0.07,25.0,17.65,17.65,17.65,15.69,15.69,15.69,0,2.0,8.0,7.0,3.0,,9.0,4.0,6.0,29.0,1.0,1.0,3,2.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,,5,1,3,4,6,2,5,3,4,1,6,2,6,1,5,2,4,3,7.0,8.0,8.0,7.0,8.0,5,4,2,1,3,1,7.0,8.0,7.0,7.0,7.0,,6.0,7.0,0-4
3391,233,20.0,9,4,197.0,0,0.18,24.0,14.0,18.0,20.0,18.0,16.0,14.0,0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,4.0,29.0,1.0,1.0,3,2.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,,6,1,3,4,5,2,5,2,4,3,6,1,6,1,5,2,4,3,7.0,8.0,8.0,7.0,8.0,2,1,4,5,3,1,8.0,8.0,8.0,8.0,8.0,,6.0,6.0,5-9
3392,233,20.0,9,5,198.0,0,0.44,23.0,15.38,19.23,17.31,19.23,9.62,19.23,0,4.0,6.0,6.0,7.0,6.0,5.0,5.0,5.0,29.0,1.0,1.0,3,2.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,,5,1,3,4,6,2,4,2,5,1,6,3,5,1,6,2,4,3,7.0,8.0,8.0,7.0,8.0,2,4,3,1,5,0,6.0,8.0,8.0,8.0,8.0,,7.0,4.0,5-9
3393,233,20.0,9,6,199.0,0,-0.23,30.0,17.5,17.5,20.0,12.5,20.0,12.5,0,8.0,10.0,10.0,6.0,8.0,2.0,5.0,9.0,29.0,1.0,1.0,3,2.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,,5,1,2,4,6,3,6,3,5,1,4,2,6,1,5,2,4,3,7.0,8.0,8.0,7.0,8.0,5,4,3,1,2,1,9.0,7.0,8.0,9.0,8.0,,7.0,6.0,0-4
3394,233,20.0,9,7,200.0,0,-0.08,25.0,13.21,18.87,18.87,16.98,16.98,15.09,0,,,,,,,,,29.0,1.0,1.0,3,2.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,,6,1,2,4,5,3,5,3,4,1,6,2,6,1,5,3,4,2,7.0,8.0,8.0,7.0,8.0,3,1,2,4,5,1,8.0,7.0,7.0,7.0,8.0,,7.0,6.0,0-4
3395,233,20.0,9,8,201.0,0,0.28,25.0,15.38,17.31,17.31,17.31,17.31,15.38,0,4.0,8.0,8.0,3.0,8.0,,6.0,5.0,29.0,1.0,1.0,3,2.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,,6,1,2,4,5,3,5,3,6,2,4,1,6,1,5,3,4,2,7.0,8.0,8.0,7.0,8.0,5,3,2,4,1,1,7.0,8.0,8.0,8.0,8.0,,7.0,6.0,0-4
3396,233,20.0,9,9,202.0,1,0.09,22.0,15.38,19.23,19.23,19.23,15.38,11.54,1,7.0,8.0,8.0,9.0,7.0,5.0,6.0,6.0,29.0,1.0,1.0,3,2.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,,6,1,2,4,5,3,4,1,6,3,5,2,6,1,5,2,4,3,7.0,8.0,8.0,7.0,8.0,3,2,4,5,1,1,7.0,8.0,8.0,8.0,9.0,,8.0,6.0,5-9
3397,233,20.0,9,10,203.0,0,0.02,22.0,16.0,20.0,18.0,20.0,18.0,8.0,0,6.0,10.0,9.0,,10.0,3.0,8.0,10.0,29.0,1.0,1.0,3,2.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,,6,1,2,4,5,3,5,2,6,1,4,3,5,1,6,3,4,2,7.0,8.0,8.0,7.0,8.0,1,4,5,3,2,1,8.0,8.0,8.0,8.0,9.0,,9.0,6.0,5-9
3398,233,20.0,9,11,204.0,0,-0.17,26.0,19.61,15.69,17.65,15.69,17.65,13.73,0,6.0,8.0,9.0,6.0,8.0,7.0,8.0,5.0,29.0,1.0,1.0,3,2.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,,6,1,2,4,5,3,6,3,5,1,4,2,6,1,5,2,4,3,7.0,8.0,8.0,7.0,8.0,3,5,2,4,1,1,7.0,8.0,8.0,8.0,8.0,,7.0,6.0,0-4
3399,233,20.0,9,12,205.0,0,-0.19,23.0,15.38,17.31,19.23,19.23,11.54,17.31,0,6.0,8.0,7.0,7.0,9.0,8.0,8.0,7.0,29.0,1.0,1.0,3,2.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,,6,1,3,4,5,2,6,3,4,1,5,2,6,1,5,3,4,2,7.0,8.0,8.0,7.0,8.0,5,1,4,3,2,1,7.0,7.0,6.0,7.0,7.0,,8.0,6.0,5-9
3400,233,20.0,9,13,206.0,1,-0.21,31.0,14.58,16.67,20.83,18.75,16.67,12.5,1,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,29.0,1.0,1.0,3,2.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,,5,1,2,4,6,3,4,2,6,3,5,1,6,1,5,3,4,2,7.0,8.0,8.0,7.0,8.0,3,5,1,4,2,1,7.0,7.0,7.0,7.0,7.0,,7.0,5.0,0-4
3401,233,20.0,9,14,207.0,0,0.5,23.0,17.31,13.46,17.31,19.23,19.23,13.46,0,9.0,8.0,8.0,9.0,7.0,8.0,7.0,9.0,29.0,1.0,1.0,3,2.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,,6,1,2,4,5,3,4,2,6,1,5,3,6,1,5,2,4,3,7.0,8.0,8.0,7.0,8.0,1,5,2,3,4,1,9.0,8.0,8.0,8.0,8.0,,8.0,6.0,5-9
3402,233,20.0,9,15,208.0,1,-0.03,25.0,11.54,13.46,19.23,19.23,19.23,17.31,1,6.0,8.0,8.0,8.0,8.0,7.0,8.0,5.0,29.0,1.0,1.0,3,2.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,,5,1,3,4,6,2,4,3,6,2,5,1,5,1,6,2,4,3,7.0,8.0,8.0,7.0,8.0,4,2,3,1,5,1,7.0,8.0,8.0,8.0,8.0,,6.0,5.0,0-4
3403,233,20.0,9,16,209.0,0,0.4,28.0,13.04,21.74,17.39,17.39,15.22,15.22,0,5.0,,7.0,,,,,,29.0,1.0,1.0,3,2.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,,5,1,3,4,6,2,6,3,4,1,5,2,5,1,6,2,4,3,7.0,8.0,8.0,7.0,8.0,4,2,5,1,3,0,7.0,8.0,8.0,8.0,8.0,,7.0,5.0,0-4
3404,233,20.0,9,17,210.0,0,-0.22,29.0,20.0,15.56,20.0,15.56,11.11,17.78,0,4.0,2.0,2.0,9.0,9.0,,2.0,9.0,29.0,1.0,1.0,3,2.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,7.0,,5,1,3,4,6,2,5,1,6,2,4,3,5,1,6,2,4,3,7.0,8.0,8.0,7.0,8.0,2,3,4,1,5,1,8.0,8.0,8.0,8.0,8.0,,9.0,6.0,0-4
