,match,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,age,imprelig,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr_important,sinc_important,intel_important,fun_important,amb_important,shar_important,attr_self,sinc_self,fun_self,intel_self,amb_self,dec,attr,sinc,intel,fun,amb,shar,like,prob
1058,0,0.51,24.0,10.0,20.0,35.0,20.0,0.0,15.0,0,7.0,7.0,5.0,5.0,4.0,3.0,5.0,3.0,23.0,4.0,2.0,7.0,3.0,5.0,1.0,7.0,7.0,9.0,5.0,9.0,1.0,3.0,9.0,3.0,9.0,9.0,9.0,7.0,5.0,10.0,7.0,0.0,6,1,2,5,3,4,3.0,10.0,3.0,8.0,8.0,0,7.0,4.0,7.0,2.0,2.0,2.0,5.0,1.0
1059,1,0.59,25.0,15.0,10.0,30.0,10.0,5.0,30.0,1,7.0,10.0,8.0,8.0,8.0,3.0,7.0,5.0,23.0,4.0,2.0,7.0,3.0,5.0,1.0,7.0,7.0,9.0,5.0,9.0,1.0,3.0,9.0,3.0,9.0,9.0,9.0,7.0,5.0,10.0,7.0,0.0,5,1,3,6,2,4,3.0,10.0,3.0,8.0,8.0,1,7.0,10.0,10.0,6.0,10.0,6.0,9.0,3.0
1062,0,0.27,28.0,20.0,20.0,20.0,10.0,10.0,20.0,0,7.0,7.0,8.0,8.0,6.0,9.0,8.0,6.0,26.0,8.0,2.0,7.0,1.0,2.0,3.0,2.0,10.0,10.0,10.0,2.0,1.0,7.0,4.0,4.0,9.0,9.0,8.0,8.0,3.0,3.0,5.0,3.0,6,2,5,3,1,4,7.0,9.0,8.0,7.0,7.0,0,5.0,6.0,7.0,6.0,9.0,5.0,5.0,5.0
1063,0,-0.04,26.0,18.0,18.0,18.0,19.0,13.0,14.0,0,4.0,7.0,7.0,6.0,5.0,5.0,5.0,3.0,26.0,8.0,2.0,7.0,1.0,2.0,3.0,2.0,10.0,10.0,10.0,2.0,1.0,7.0,4.0,4.0,9.0,9.0,8.0,8.0,3.0,3.0,5.0,3.0,6,1,5,3,2,4,7.0,9.0,8.0,7.0,7.0,0,5.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0
1064,0,0.49,26.0,10.0,20.0,20.0,22.0,6.0,22.0,1,8.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,26.0,8.0,2.0,7.0,1.0,2.0,3.0,2.0,10.0,10.0,10.0,2.0,1.0,7.0,4.0,4.0,9.0,9.0,8.0,8.0,3.0,3.0,5.0,3.0,6,1,4,3,2,5,7.0,9.0,8.0,7.0,7.0,0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,5.0
1065,0,-0.27,29.0,50.0,7.0,20.0,23.0,0.0,0.0,0,5.0,7.0,8.0,6.0,7.0,7.0,6.0,6.0,26.0,8.0,2.0,7.0,1.0,2.0,3.0,2.0,10.0,10.0,10.0,2.0,1.0,7.0,4.0,4.0,9.0,9.0,8.0,8.0,3.0,3.0,5.0,3.0,6,2,4,3,1,5,7.0,9.0,8.0,7.0,7.0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0
1067,0,0.9,28.0,30.0,30.0,20.0,10.0,10.0,0.0,1,6.0,7.0,8.0,8.0,8.0,9.0,8.0,9.0,26.0,8.0,2.0,7.0,1.0,2.0,3.0,2.0,10.0,10.0,10.0,2.0,1.0,7.0,4.0,4.0,9.0,9.0,8.0,8.0,3.0,3.0,5.0,3.0,6,2,4,3,1,5,7.0,9.0,8.0,7.0,7.0,0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0
1068,0,0.56,30.0,20.0,25.0,25.0,15.0,5.0,10.0,0,4.0,8.0,8.0,8.0,6.0,4.0,6.0,4.0,26.0,8.0,2.0,7.0,1.0,2.0,3.0,2.0,10.0,10.0,10.0,2.0,1.0,7.0,4.0,4.0,9.0,9.0,8.0,8.0,3.0,3.0,5.0,3.0,6,3,5,1,2,4,7.0,9.0,8.0,7.0,7.0,0,4.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0
1070,0,-0.15,32.0,30.0,10.0,30.0,20.0,10.0,0.0,0,4.0,4.0,4.0,4.0,6.0,3.0,4.0,4.0,26.0,8.0,2.0,7.0,1.0,2.0,3.0,2.0,10.0,10.0,10.0,2.0,1.0,7.0,4.0,4.0,9.0,9.0,8.0,8.0,3.0,3.0,5.0,3.0,6,1,4,2,3,5,7.0,9.0,8.0,7.0,7.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1071,0,-0.18,26.0,40.0,5.0,20.0,10.0,10.0,15.0,0,5.0,7.0,8.0,6.0,7.0,6.0,6.0,5.0,26.0,8.0,2.0,7.0,1.0,2.0,3.0,2.0,10.0,10.0,10.0,2.0,1.0,7.0,4.0,4.0,9.0,9.0,8.0,8.0,3.0,3.0,5.0,3.0,6,2,5,3,1,4,7.0,9.0,8.0,7.0,7.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1073,0,0.03,25.0,30.0,15.0,20.0,20.0,0.0,5.0,0,5.0,9.0,8.0,9.0,5.0,6.0,5.0,2.0,26.0,8.0,2.0,7.0,1.0,2.0,3.0,2.0,10.0,10.0,10.0,2.0,1.0,7.0,4.0,4.0,9.0,9.0,8.0,8.0,3.0,3.0,5.0,3.0,6,2,4,3,1,5,7.0,9.0,8.0,7.0,7.0,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
1074,0,0.24,22.0,10.0,20.0,35.0,10.0,5.0,20.0,1,8.0,10.0,10.0,6.0,9.0,8.0,9.0,2.0,26.0,8.0,2.0,7.0,1.0,2.0,3.0,2.0,10.0,10.0,10.0,2.0,1.0,7.0,4.0,4.0,9.0,9.0,8.0,8.0,3.0,3.0,5.0,3.0,6,1,5,2,3,4,7.0,9.0,8.0,7.0,7.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1075,1,0.52,21.0,19.0,24.0,21.0,23.0,5.0,8.0,1,6.0,8.0,9.0,7.0,6.0,5.0,6.0,5.0,26.0,8.0,2.0,7.0,1.0,2.0,3.0,2.0,10.0,10.0,10.0,2.0,1.0,7.0,4.0,4.0,9.0,9.0,8.0,8.0,3.0,3.0,5.0,3.0,6,1,4,2,3,5,7.0,9.0,8.0,7.0,7.0,1,5.0,7.0,7.0,7.0,5.0,6.0,6.0,5.0
1076,1,0.6,24.0,10.0,20.0,35.0,20.0,0.0,15.0,1,7.0,8.0,7.0,7.0,4.0,7.0,7.0,5.0,26.0,8.0,2.0,7.0,1.0,2.0,3.0,2.0,10.0,10.0,10.0,2.0,1.0,7.0,4.0,4.0,9.0,9.0,8.0,8.0,3.0,3.0,5.0,3.0,6,2,4,1,3,5,7.0,9.0,8.0,7.0,7.0,1,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0
1077,0,0.8,25.0,15.0,10.0,30.0,10.0,5.0,30.0,1,7.0,10.0,7.0,7.0,7.0,5.0,7.0,5.0,26.0,8.0,2.0,7.0,1.0,2.0,3.0,2.0,10.0,10.0,10.0,2.0,1.0,7.0,4.0,4.0,9.0,9.0,8.0,8.0,3.0,3.0,5.0,3.0,6,3,4,2,1,5,7.0,9.0,8.0,7.0,7.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1079,0,0.4,27.0,20.0,20.0,20.0,20.0,10.0,10.0,0,3.0,6.0,5.0,5.0,3.0,7.0,5.0,4.0,26.0,8.0,2.0,7.0,1.0,2.0,3.0,2.0,10.0,10.0,10.0,2.0,1.0,7.0,4.0,4.0,9.0,9.0,8.0,8.0,3.0,3.0,5.0,3.0,6,3,4,2,1,5,7.0,9.0,8.0,7.0,7.0,0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0
1081,0,0.31,26.0,18.0,18.0,18.0,19.0,13.0,14.0,0,5.0,8.0,7.0,5.0,6.0,4.0,5.0,3.0,27.0,1.0,1.0,5.0,4.0,8.0,3.0,7.0,5.0,5.0,4.0,3.0,1.0,5.0,10.0,9.0,7.0,7.0,7.0,7.0,9.0,2.0,7.0,10.0,6,2,3,5,4,1,8.0,8.0,8.0,8.0,8.0,0,7.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0
1085,0,0.14,28.0,30.0,30.0,20.0,10.0,10.0,0.0,0,5.0,4.0,6.0,7.0,5.0,5.0,6.0,6.0,27.0,1.0,1.0,5.0,4.0,8.0,3.0,7.0,5.0,5.0,4.0,3.0,1.0,5.0,10.0,9.0,7.0,7.0,7.0,7.0,9.0,2.0,7.0,10.0,6,1,2,5,4,3,8.0,8.0,8.0,8.0,8.0,1,8.0,8.0,8.0,8.0,7.0,7.0,7.0,2.0
1086,0,0.54,30.0,20.0,25.0,25.0,15.0,5.0,10.0,0,6.0,9.0,8.0,7.0,8.0,4.0,6.0,2.0,27.0,1.0,1.0,5.0,4.0,8.0,3.0,7.0,5.0,5.0,4.0,3.0,1.0,5.0,10.0,9.0,7.0,7.0,7.0,7.0,9.0,2.0,7.0,10.0,6,2,4,5,1,3,8.0,8.0,8.0,8.0,8.0,0,6.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0
1088,1,0.06,32.0,30.0,10.0,30.0,20.0,10.0,0.0,1,10.0,9.0,8.0,7.0,7.0,10.0,10.0,5.0,27.0,1.0,1.0,5.0,4.0,8.0,3.0,7.0,5.0,5.0,4.0,3.0,1.0,5.0,10.0,9.0,7.0,7.0,7.0,7.0,9.0,2.0,7.0,10.0,5,4,3,6,2,1,8.0,8.0,8.0,8.0,8.0,1,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0
1089,0,0.38,26.0,40.0,5.0,20.0,10.0,10.0,15.0,0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,5.0,27.0,1.0,1.0,5.0,4.0,8.0,3.0,7.0,5.0,5.0,4.0,3.0,1.0,5.0,10.0,9.0,7.0,7.0,7.0,7.0,9.0,2.0,7.0,10.0,6,4,2,5,3,1,8.0,8.0,8.0,8.0,8.0,1,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0
1090,0,-0.12,27.0,20.0,15.0,25.0,15.0,20.0,5.0,0,6.0,9.0,8.0,6.0,7.0,4.0,8.0,5.0,27.0,1.0,1.0,5.0,4.0,8.0,3.0,7.0,5.0,5.0,4.0,3.0,1.0,5.0,10.0,9.0,7.0,7.0,7.0,7.0,9.0,2.0,7.0,10.0,5,3,4,6,1,2,8.0,8.0,8.0,8.0,8.0,1,8.0,8.0,8.0,6.0,8.0,7.0,7.0,7.0
1091,1,0.31,25.0,30.0,15.0,20.0,20.0,0.0,5.0,1,6.0,9.0,9.0,6.0,5.0,7.0,5.0,1.0,27.0,1.0,1.0,5.0,4.0,8.0,3.0,7.0,5.0,5.0,4.0,3.0,1.0,5.0,10.0,9.0,7.0,7.0,7.0,7.0,9.0,2.0,7.0,10.0,6,1,4,5,3,2,8.0,8.0,8.0,8.0,8.0,1,8.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0
1093,0,0.07,21.0,19.0,24.0,21.0,23.0,5.0,8.0,0,6.0,8.0,8.0,5.5,6.0,2.0,5.0,6.5,27.0,1.0,1.0,5.0,4.0,8.0,3.0,7.0,5.0,5.0,4.0,3.0,1.0,5.0,10.0,9.0,7.0,7.0,7.0,7.0,9.0,2.0,7.0,10.0,5,3,1,6,2,4,8.0,8.0,8.0,8.0,8.0,0,6.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0
1094,0,0.31,24.0,10.0,20.0,35.0,20.0,0.0,15.0,0,6.0,8.0,8.0,7.0,6.0,2.0,6.0,6.0,27.0,1.0,1.0,5.0,4.0,8.0,3.0,7.0,5.0,5.0,4.0,3.0,1.0,5.0,10.0,9.0,7.0,7.0,7.0,7.0,9.0,2.0,7.0,10.0,5,2,1,6,4,3,8.0,8.0,8.0,8.0,8.0,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
1095,1,0.34,25.0,15.0,10.0,30.0,10.0,5.0,30.0,1,7.0,10.0,7.0,7.0,7.0,5.0,7.0,5.0,27.0,1.0,1.0,5.0,4.0,8.0,3.0,7.0,5.0,5.0,4.0,3.0,1.0,5.0,10.0,9.0,7.0,7.0,7.0,7.0,9.0,2.0,7.0,10.0,5,3,1,6,2,4,8.0,8.0,8.0,8.0,8.0,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
1097,0,0.07,27.0,20.0,20.0,20.0,20.0,10.0,10.0,0,5.0,5.0,6.0,3.0,5.0,5.0,4.0,4.0,27.0,1.0,1.0,5.0,4.0,8.0,3.0,7.0,5.0,5.0,4.0,3.0,1.0,5.0,10.0,9.0,7.0,7.0,7.0,7.0,9.0,2.0,7.0,10.0,6,1,4,5,2,3,8.0,8.0,8.0,8.0,8.0,0,7.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0
1098,0,0.6,28.0,20.0,20.0,20.0,10.0,10.0,20.0,1,9.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,28.0,9.0,5.0,5.0,2.0,6.0,2.0,7.0,9.0,9.0,7.0,7.0,1.0,7.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,4.0,5.0,6.0,5,6,2,1,4,3,8.0,7.0,8.0,7.0,7.0,0,2.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0
1099,0,-0.21,26.0,18.0,18.0,18.0,19.0,13.0,14.0,1,6.0,6.0,6.0,8.0,6.0,7.0,6.0,5.0,28.0,9.0,5.0,5.0,2.0,6.0,2.0,7.0,9.0,9.0,7.0,7.0,1.0,7.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,4.0,5.0,6.0,6,5,1,2,4,3,8.0,7.0,8.0,7.0,7.0,0,3.0,7.0,7.0,5.0,7.0,6.0,6.0,8.0
1101,0,-0.04,29.0,50.0,7.0,20.0,23.0,0.0,0.0,0,7.0,7.0,8.0,7.0,8.0,7.0,6.0,7.0,28.0,9.0,5.0,5.0,2.0,6.0,2.0,7.0,9.0,9.0,7.0,7.0,1.0,7.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,4.0,5.0,6.0,6,5,4,2,1,3,8.0,7.0,8.0,7.0,7.0,0,8.0,8.0,9.0,8.0,7.0,6.0,6.0,5.0
1103,1,0.61,28.0,30.0,30.0,20.0,10.0,10.0,0.0,1,8.0,7.0,7.0,5.0,5.0,8.0,9.0,9.0,28.0,9.0,5.0,5.0,2.0,6.0,2.0,7.0,9.0,9.0,7.0,7.0,1.0,7.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,4.0,5.0,6.0,6,5,3,1,4,2,8.0,7.0,8.0,7.0,7.0,1,8.0,8.0,8.0,7.0,9.0,8.0,9.0,7.0
1104,0,0.65,30.0,20.0,25.0,25.0,15.0,5.0,10.0,1,9.0,8.0,9.0,9.0,9.0,8.0,8.0,3.0,28.0,9.0,5.0,5.0,2.0,6.0,2.0,7.0,9.0,9.0,7.0,7.0,1.0,7.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,4.0,5.0,6.0,6,5,3,4,1,2,8.0,7.0,8.0,7.0,7.0,0,3.0,8.0,8.0,6.0,7.0,5.0,7.0,8.0
1106,0,0.11,32.0,30.0,10.0,30.0,20.0,10.0,0.0,1,10.0,9.0,7.0,8.0,8.0,9.0,9.0,5.0,28.0,9.0,5.0,5.0,2.0,6.0,2.0,7.0,9.0,9.0,7.0,7.0,1.0,7.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,4.0,5.0,6.0,6,5,3,4,2,1,8.0,7.0,8.0,7.0,7.0,0,2.0,8.0,10.0,1.0,7.0,1.0,2.0,5.0
1107,0,0.2,26.0,40.0,5.0,20.0,10.0,10.0,15.0,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,28.0,9.0,5.0,5.0,2.0,6.0,2.0,7.0,9.0,9.0,7.0,7.0,1.0,7.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,4.0,5.0,6.0,5,6,1,2,3,4,8.0,7.0,8.0,7.0,7.0,0,4.0,9.0,8.0,6.0,7.0,6.0,7.0,8.0
1108,1,0.53,27.0,20.0,15.0,25.0,15.0,20.0,5.0,1,8.0,6.0,7.0,7.0,7.0,6.0,8.0,4.0,28.0,9.0,5.0,5.0,2.0,6.0,2.0,7.0,9.0,9.0,7.0,7.0,1.0,7.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,4.0,5.0,6.0,5,6,1,4,3,2,8.0,7.0,8.0,7.0,7.0,1,6.0,8.0,8.0,8.0,4.0,7.0,8.0,8.0
1109,0,-0.02,25.0,30.0,15.0,20.0,20.0,0.0,5.0,1,8.0,7.0,9.0,8.0,10.0,5.0,7.0,1.0,28.0,9.0,5.0,5.0,2.0,6.0,2.0,7.0,9.0,9.0,7.0,7.0,1.0,7.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,4.0,5.0,6.0,6,5,4,1,2,3,8.0,7.0,8.0,7.0,7.0,0,9.0,9.0,9.0,8.0,2.0,7.0,7.0,7.0
1110,0,0.09,22.0,10.0,20.0,35.0,10.0,5.0,20.0,0,9.0,5.0,6.0,3.0,10.0,9.0,3.0,7.0,28.0,9.0,5.0,5.0,2.0,6.0,2.0,7.0,9.0,9.0,7.0,7.0,1.0,7.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,4.0,5.0,6.0,5,6,4,3,2,1,8.0,7.0,8.0,7.0,7.0,0,4.0,9.0,8.0,9.0,8.0,3.0,7.0,2.0
1111,0,0.51,21.0,19.0,24.0,21.0,23.0,5.0,8.0,1,10.0,9.0,9.0,9.0,9.0,8.0,9.0,7.0,28.0,9.0,5.0,5.0,2.0,6.0,2.0,7.0,9.0,9.0,7.0,7.0,1.0,7.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,4.0,5.0,6.0,6,5,4,2,1,3,8.0,7.0,8.0,7.0,7.0,0,2.0,7.0,6.0,8.0,6.0,4.0,8.0,10.0
1112,1,0.55,24.0,10.0,20.0,35.0,20.0,0.0,15.0,1,8.0,7.0,6.0,7.0,6.0,6.0,7.0,5.0,28.0,9.0,5.0,5.0,2.0,6.0,2.0,7.0,9.0,9.0,7.0,7.0,1.0,7.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,4.0,5.0,6.0,5,6,3,1,4,2,8.0,7.0,8.0,7.0,7.0,1,7.0,7.0,7.0,8.0,7.0,7.0,8.0,9.0
1113,0,0.6,25.0,15.0,10.0,30.0,10.0,5.0,30.0,1,8.0,10.0,8.0,6.0,8.0,5.0,8.0,5.0,28.0,9.0,5.0,5.0,2.0,6.0,2.0,7.0,9.0,9.0,7.0,7.0,1.0,7.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,4.0,5.0,6.0,6,5,2,4,1,3,8.0,7.0,8.0,7.0,7.0,0,6.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0
1114,0,0.67,28.0,20.0,20.0,15.0,15.0,5.0,25.0,0,5.0,5.0,8.0,5.0,10.0,5.0,4.0,2.0,28.0,9.0,5.0,5.0,2.0,6.0,2.0,7.0,9.0,9.0,7.0,7.0,1.0,7.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,4.0,5.0,6.0,6,5,2,4,3,1,8.0,7.0,8.0,7.0,7.0,0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,2.0
1115,0,0.46,27.0,20.0,20.0,20.0,20.0,10.0,10.0,0,4.0,4.0,7.0,6.0,8.0,3.0,4.0,2.0,28.0,9.0,5.0,5.0,2.0,6.0,2.0,7.0,9.0,9.0,7.0,7.0,1.0,7.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,4.0,5.0,6.0,6,5,4,2,1,3,8.0,7.0,8.0,7.0,7.0,0,4.0,9.0,9.0,6.0,7.0,5.0,6.0,8.0
1116,1,0.29,28.0,20.0,20.0,20.0,10.0,10.0,20.0,1,9.0,9.0,8.0,8.0,6.0,6.0,8.0,7.0,25.0,7.0,1.0,3.0,2.0,5.0,5.0,5.0,8.0,9.0,10.0,9.0,1.0,7.0,8.0,6.0,8.0,8.0,8.0,9.0,6.0,7.0,7.0,2.0,4,2,1,3,6,5,8.0,9.0,8.0,8.0,7.0,1,7.0,7.0,10.0,10.0,9.0,8.0,8.0,8.0
1117,0,-0.25,26.0,18.0,18.0,18.0,19.0,13.0,14.0,0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,25.0,7.0,1.0,3.0,2.0,5.0,5.0,5.0,8.0,9.0,10.0,9.0,1.0,7.0,8.0,6.0,8.0,8.0,8.0,9.0,6.0,7.0,7.0,2.0,4,1,2,3,6,5,8.0,9.0,8.0,8.0,7.0,0,4.0,8.0,7.0,5.0,7.0,4.0,6.0,7.0
1119,0,0.1,29.0,50.0,7.0,20.0,23.0,0.0,0.0,0,5.0,6.0,6.0,5.0,6.0,7.0,5.0,6.0,25.0,7.0,1.0,3.0,2.0,5.0,5.0,5.0,8.0,9.0,10.0,9.0,1.0,7.0,8.0,6.0,8.0,8.0,8.0,9.0,6.0,7.0,7.0,2.0,4,1,2,3,5,6,8.0,9.0,8.0,8.0,7.0,0,8.0,9.0,10.0,7.0,8.0,8.0,7.0,7.0
1121,1,0.66,28.0,30.0,30.0,20.0,10.0,10.0,0.0,1,4.0,8.0,7.0,4.0,3.0,2.0,8.0,8.0,25.0,7.0,1.0,3.0,2.0,5.0,5.0,5.0,8.0,9.0,10.0,9.0,1.0,7.0,8.0,6.0,8.0,8.0,8.0,9.0,6.0,7.0,7.0,2.0,1,4,3,2,6,5,8.0,9.0,8.0,8.0,7.0,1,8.0,8.0,10.0,10.0,10.0,10.0,9.0,8.0
1122,0,0.43,30.0,20.0,25.0,25.0,15.0,5.0,10.0,0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,5.0,25.0,7.0,1.0,3.0,2.0,5.0,5.0,5.0,8.0,9.0,10.0,9.0,1.0,7.0,8.0,6.0,8.0,8.0,8.0,9.0,6.0,7.0,7.0,2.0,4,2,3,1,5,6,8.0,9.0,8.0,8.0,7.0,1,5.0,10.0,10.0,9.0,10.0,8.0,9.0,8.0
1123,0,0.19,22.0,40.0,8.0,10.0,12.0,10.0,20.0,1,9.0,8.0,8.0,9.0,7.0,8.0,9.0,6.0,25.0,7.0,1.0,3.0,2.0,5.0,5.0,5.0,8.0,9.0,10.0,9.0,1.0,7.0,8.0,6.0,8.0,8.0,8.0,9.0,6.0,7.0,7.0,2.0,1,4,2,3,5,6,8.0,9.0,8.0,8.0,7.0,0,5.0,10.0,10.0,8.0,8.0,7.0,9.0,8.0
1124,0,-0.01,32.0,30.0,10.0,30.0,20.0,10.0,0.0,1,6.0,5.0,8.0,9.0,8.0,5.0,7.0,7.0,25.0,7.0,1.0,3.0,2.0,5.0,5.0,5.0,8.0,9.0,10.0,9.0,1.0,7.0,8.0,6.0,8.0,8.0,8.0,9.0,6.0,7.0,7.0,2.0,2,4,3,1,5,6,8.0,9.0,8.0,8.0,7.0,0,4.0,10.0,9.0,6.0,8.0,6.0,7.0,8.0
1125,0,0.06,26.0,40.0,5.0,20.0,10.0,10.0,15.0,0,6.0,7.0,6.0,6.0,6.0,3.0,5.0,4.0,25.0,7.0,1.0,3.0,2.0,5.0,5.0,5.0,8.0,9.0,10.0,9.0,1.0,7.0,8.0,6.0,8.0,8.0,8.0,9.0,6.0,7.0,7.0,2.0,4,1,3,2,6,5,8.0,9.0,8.0,8.0,7.0,0,6.0,8.0,8.0,8.0,9.0,7.0,7.0,7.0
1126,0,0.52,27.0,20.0,15.0,25.0,15.0,20.0,5.0,1,7.0,8.0,7.0,8.0,6.0,5.0,7.0,7.0,25.0,7.0,1.0,3.0,2.0,5.0,5.0,5.0,8.0,9.0,10.0,9.0,1.0,7.0,8.0,6.0,8.0,8.0,8.0,9.0,6.0,7.0,7.0,2.0,3,4,1,2,5,6,8.0,9.0,8.0,8.0,7.0,0,8.0,9.0,9.0,7.0,8.0,7.0,8.0,7.0
1127,1,-0.08,25.0,30.0,15.0,20.0,20.0,0.0,5.0,1,8.0,7.0,7.0,6.0,7.0,6.0,7.0,4.0,25.0,7.0,1.0,3.0,2.0,5.0,5.0,5.0,8.0,9.0,10.0,9.0,1.0,7.0,8.0,6.0,8.0,8.0,8.0,9.0,6.0,7.0,7.0,2.0,3,2,4,1,6,5,8.0,9.0,8.0,8.0,7.0,1,7.0,9.0,9.0,10.0,9.0,8.0,9.0,8.0
1129,1,0.71,21.0,19.0,24.0,21.0,23.0,5.0,8.0,1,8.0,8.0,8.0,8.0,7.0,7.5,8.5,6.5,25.0,7.0,1.0,3.0,2.0,5.0,5.0,5.0,8.0,9.0,10.0,9.0,1.0,7.0,8.0,6.0,8.0,8.0,8.0,9.0,6.0,7.0,7.0,2.0,3,2,4,1,6,5,8.0,9.0,8.0,8.0,7.0,1,7.0,10.0,9.0,10.0,8.0,9.0,10.0,8.0
1130,0,0.56,24.0,10.0,20.0,35.0,20.0,0.0,15.0,0,6.0,7.0,6.0,7.0,5.0,4.0,6.0,4.0,25.0,7.0,1.0,3.0,2.0,5.0,5.0,5.0,8.0,9.0,10.0,9.0,1.0,7.0,8.0,6.0,8.0,8.0,8.0,9.0,6.0,7.0,7.0,2.0,3,2,4,1,5,6,8.0,9.0,8.0,8.0,7.0,1,7.0,10.0,10.0,10.0,8.0,10.0,8.0,8.0
1131,1,0.66,25.0,15.0,10.0,30.0,10.0,5.0,30.0,1,7.0,10.0,8.0,8.0,7.0,5.0,8.0,5.0,25.0,7.0,1.0,3.0,2.0,5.0,5.0,5.0,8.0,9.0,10.0,9.0,1.0,7.0,8.0,6.0,8.0,8.0,8.0,9.0,6.0,7.0,7.0,2.0,4,1,3,2,5,6,8.0,9.0,8.0,8.0,7.0,1,6.0,10.0,10.0,8.0,8.0,8.0,9.0,8.0
1132,0,0.76,28.0,20.0,20.0,15.0,15.0,5.0,25.0,0,6.0,8.0,9.0,8.0,6.0,7.0,5.0,5.0,25.0,7.0,1.0,3.0,2.0,5.0,5.0,5.0,8.0,9.0,10.0,9.0,1.0,7.0,8.0,6.0,8.0,8.0,8.0,9.0,6.0,7.0,7.0,2.0,3,2,1,4,6,5,8.0,9.0,8.0,8.0,7.0,0,7.0,8.0,8.0,9.0,8.0,6.0,8.0,7.0
1133,0,0.61,27.0,20.0,20.0,20.0,20.0,10.0,10.0,0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,4.0,25.0,7.0,1.0,3.0,2.0,5.0,5.0,5.0,8.0,9.0,10.0,9.0,1.0,7.0,8.0,6.0,8.0,8.0,8.0,9.0,6.0,7.0,7.0,2.0,3,4,2,1,6,5,8.0,9.0,8.0,8.0,7.0,0,6.0,10.0,9.0,8.0,8.0,7.0,8.0,8.0
1134,0,0.54,28.0,20.0,20.0,20.0,10.0,10.0,20.0,1,7.0,7.0,7.0,7.0,7.0,5.0,6.0,5.0,35.0,5.0,2.0,6.0,1.0,5.0,1.0,3.0,5.0,7.0,8.0,3.0,1.0,6.0,8.0,3.0,7.0,8.0,7.0,8.0,4.0,7.0,6.0,3.0,6,1,2,4,5,3,5.0,9.0,9.0,5.0,5.0,0,4.0,6.0,7.0,6.0,9.0,8.0,5.0,3.0
